50659468,John Kasich,Positive,Maryland,Wed Apr 27 22:08:49 +0000 2016
1575120433,John Kasich,Positive,New York,Wed Apr 27 22:08:53 +0000 2016
22555241,John Kasich,Positive,Florida,Wed Apr 27 22:09:00 +0000 2016
16473110,John Kasich,Negative,Tennessee,Wed Apr 27 22:09:15 +0000 2016
851974080,John Kasich,Negative,Arizona,Wed Apr 27 22:09:24 +0000 2016
2855890513,John Kasich,Negative,Georgia,Wed Apr 27 22:09:27 +0000 2016
14205287,John Kasich,Positive,California,Wed Apr 27 22:09:28 +0000 2016
27017563,John Kasich,Negative,New York,Wed Apr 27 22:09:33 +0000 2016
630591565,John Kasich,Neutral,undefined,Wed Apr 27 22:09:47 +0000 2016
255620328,John Kasich,Neutral,District of Columbia,Wed Apr 27 22:09:57 +0000 2016
703624352516845569,John Kasich,Negative,South Carolina,Wed Apr 27 22:10:04 +0000 2016
905530344,John Kasich,Negative,Texas,Wed Apr 27 22:10:06 +0000 2016
535366646,John Kasich,Neutral,England,Wed Apr 27 22:10:11 +0000 2016
723135574714929152,John Kasich,Negative,District of Columbia,Wed Apr 27 22:10:16 +0000 2016
28311591,John Kasich,Negative,Washington,Wed Apr 27 22:10:19 +0000 2016
35955737,John Kasich,Neutral,undefined,Wed Apr 27 22:10:20 +0000 2016
3924259581,John Kasich,Negative,New York,Wed Apr 27 22:10:20 +0000 2016
2416412929,John Kasich,Positive,Baja California,Wed Apr 27 22:10:22 +0000 2016
583177908,John Kasich,Neutral,Georgia,Wed Apr 27 22:10:32 +0000 2016
43713179,John Kasich,Positive,Georgia,Wed Apr 27 22:10:37 +0000 2016
630591565,John Kasich,Positive,undefined,Wed Apr 27 22:10:50 +0000 2016
583177908,John Kasich,Negative,Georgia,Wed Apr 27 22:10:53 +0000 2016
704889875212926976,John Kasich,Neutral,undefined,Wed Apr 27 22:10:53 +0000 2016
28905454,John Kasich,Neutral,undefined,Wed Apr 27 22:10:55 +0000 2016
417436992,John Kasich,Negative,West Virginia,Wed Apr 27 22:10:57 +0000 2016
3072832073,John Kasich,Positive,undefined,Wed Apr 27 22:11:06 +0000 2016
28311591,John Kasich,Negative,Washington,Wed Apr 27 22:11:17 +0000 2016
1965612534,John Kasich,Positive,Oregon,Wed Apr 27 22:11:18 +0000 2016
3668025196,John Kasich,Neutral,Virginia,Wed Apr 27 22:11:21 +0000 2016
4399943188,John Kasich,Neutral,Florida,Wed Apr 27 22:11:22 +0000 2016
25500434,John Kasich,Negative,Georgia,Wed Apr 27 22:11:22 +0000 2016
2476863896,John Kasich,Neutral,Georgia,Wed Apr 27 22:11:25 +0000 2016
328678586,John Kasich,Negative,Pennsylvania,Wed Apr 27 22:11:25 +0000 2016
621391262,John Kasich,Negative,Colorado,Wed Apr 27 22:11:27 +0000 2016
224491031,John Kasich,Negative,New York,Wed Apr 27 22:11:30 +0000 2016
217575068,John Kasich,Neutral,Virginia,Wed Apr 27 22:11:41 +0000 2016
709181233,John Kasich,Negative,Michigan,Wed Apr 27 22:11:43 +0000 2016
4241511314,John Kasich,Neutral,Dhaka Division,Wed Apr 27 22:11:44 +0000 2016
2222666510,John Kasich,Positive,Texas,Wed Apr 27 22:11:51 +0000 2016
47549533,John Kasich,Positive,New York,Wed Apr 27 22:12:00 +0000 2016
259624645,John Kasich,Neutral,California,Wed Apr 27 22:12:10 +0000 2016
723135574714929152,John Kasich,Negative,District of Columbia,Wed Apr 27 22:12:12 +0000 2016
32466500,John Kasich,Negative,Texas,Wed Apr 27 22:12:17 +0000 2016
339086888,John Kasich,Negative,Texas,Wed Apr 27 22:12:19 +0000 2016
26122639,John Kasich,Negative,undefined,Wed Apr 27 22:12:19 +0000 2016
57412928,John Kasich,Neutral,Oregon,Wed Apr 27 22:12:25 +0000 2016
4473471443,John Kasich,Neutral,undefined,Wed Apr 27 22:12:30 +0000 2016
227642288,John Kasich,Negative,New York,Wed Apr 27 22:12:37 +0000 2016
705272462607458304,John Kasich,Positive,Michigan,Wed Apr 27 22:12:48 +0000 2016
116605107,John Kasich,Neutral,Kentucky,Wed Apr 27 22:12:50 +0000 2016
144612867,John Kasich,Negative,Nevada,Wed Apr 27 22:12:52 +0000 2016
2416412929,John Kasich,Negative,Baja California,Wed Apr 27 22:12:54 +0000 2016
3923762177,John Kasich,Positive,Lahij,Wed Apr 27 22:12:54 +0000 2016
3018746955,John Kasich,Negative,undefined,Wed Apr 27 22:13:02 +0000 2016
2179916998,John Kasich,Neutral,New Jersey,Wed Apr 27 22:13:10 +0000 2016
372572032,John Kasich,Negative,Georgia,Wed Apr 27 22:13:16 +0000 2016
101148379,John Kasich,Neutral,undefined,Wed Apr 27 22:13:25 +0000 2016
836764176,John Kasich,Positive,Illinois,Wed Apr 27 22:13:37 +0000 2016
289725161,John Kasich,Negative,Kentucky,Wed Apr 27 22:13:45 +0000 2016
3138165577,John Kasich,Neutral,undefined,Wed Apr 27 22:13:50 +0000 2016
918596396,John Kasich,Positive,undefined,Wed Apr 27 22:13:51 +0000 2016
921983294,John Kasich,Neutral,Florida,Wed Apr 27 22:13:53 +0000 2016
19311027,John Kasich,Negative,Mississippi,Wed Apr 27 22:13:58 +0000 2016
313091571,John Kasich,Negative,Delaware,Wed Apr 27 22:13:59 +0000 2016
17170855,John Kasich,Neutral,Louisiana,Wed Apr 27 22:14:00 +0000 2016
2222666510,John Kasich,Positive,Texas,Wed Apr 27 22:14:01 +0000 2016
22205213,John Kasich,Negative,New York,Wed Apr 27 22:14:04 +0000 2016
723135574714929152,John Kasich,Negative,District of Columbia,Wed Apr 27 22:14:06 +0000 2016
2790091413,John Kasich,Neutral,District of Columbia,Wed Apr 27 22:14:08 +0000 2016
4399943188,John Kasich,Neutral,Florida,Wed Apr 27 22:14:12 +0000 2016
6699552,John Kasich,Negative,Illinois,Wed Apr 27 22:14:41 +0000 2016
724015407254794240,John Kasich,Neutral,Nevada,Wed Apr 27 22:14:41 +0000 2016
95632468,John Kasich,Positive,Texas,Wed Apr 27 22:14:43 +0000 2016
23967078,John Kasich,Negative,Pennsylvania,Wed Apr 27 22:14:57 +0000 2016
155907712,John Kasich,Negative,Ohio,Wed Apr 27 22:14:58 +0000 2016
105965606,John Kasich,Negative,undefined,Wed Apr 27 22:15:13 +0000 2016
578179371,John Kasich,Negative,North Carolina,Wed Apr 27 22:15:15 +0000 2016
949477424,John Kasich,Positive,New York,Wed Apr 27 22:15:18 +0000 2016
1606420123,John Kasich,Negative,South Carolina,Wed Apr 27 22:15:20 +0000 2016
2222666510,John Kasich,Neutral,Texas,Wed Apr 27 22:15:34 +0000 2016
